,交叉口id,from_edge,to_edge,flow,voc,jkd_dir,ckd_dir,ave_delay
465,4463418138,-834142382#5,-834142382#4,911,0.569375,南,北,0.034444157937924214
466,4463418138,834142382#4,834142382#5,578,0.36125,北,南,0.01329914033596341
467,4463418162,-834142382#3,-834142382#2,941,0.588125,南,北,0.011784419993201435
468,4463418162,454323254,-834142382#2,75,0.18,东,北,0.6663896296296296
469,4463418162,454323254,834142382#3,75,0.18,东,南,0.6663896296296296
470,4463418162,834142382#2,834142382#3,570,0.35625,北,南,0.020519821483533398
471,4463418205,834876447#2,834876447#3,52,0.026,东,西,0.0028402366863905307
472,4463418206,526710359#1,526710359#2,1142,0.571,西,东,0.06791829873536374
473,4463418208,834876447#1,834876447#2,66,0.033,东,西,0.00029614325068870456
474,4463418209,834876447#0,834876447#1,63,0.093,东,西,0.023648191517043973
475,4463418260,-66254469#2,-66254469#0,300,0.3,北,南,0.0008573333333333333
476,4463418260,66254469#0,66254469#2,360,0.36,南,北,0.033615432098765434
477,4463418317,-442386648#1,-442386648#0,1751,1.094375,东,西,0.0022024030651001092
478,4463418317,442386648#0,442386648#1,433,0.270625,西,东,0.021490327432542707
479,4463418318,-442386648#3,-442386648#2,1708,1.0675,东,西,0.0020647085762550118
480,4463418318,442386648#2,442386648#3,512,0.32,西,东,0.00012683868408203125
481,4463418321,-442386647#1,-442386647#0,77,0.4316666666666666,北,南,0.0034169884169884166
482,4463418321,-442386647#1,-449378293#2,181,0.4316666666666666,北,东,0.003391817231596237
483,4463418346,-442386647#4,-442386647#3,73,0.41,北,南,0.0007646174406949548
484,4463418346,-442386647#4,-449378295#4,172,0.41,北,东,0.00075720835696729
485,4463432760,419912484#3,419912509#1,1814,1.13375,西,东,0.012769303459445398
486,4463432763,419912509#3,419912509#4,1612,1.0075,西,东,0.01352103932414276
487,4463432764,117947970#1,117947970#2,1164,0.7275,东,西,0.0020060237807309573
488,4463432766,117947970#0,117947970#1,1173,0.733125,东,西,0.00029388247958159745
489,4463434118,-117947971#2,-44669518#1,213,0.355,南,北,0.0026202913883929557
490,4463434169,-gneE83,834599648#0,39,0.024375,西,东,0.004477317554240631
491,4464431660,44660557#1.72,44660557#2,932,0.5825,西,东,0.11377332268918926
492,4464431674,-36784500#4,-36784500#3,789,0.789,南,北,0.012947113430711574
493,4464431674,36784500#3,36784500#4,308,0.308,北,南,0.0003714791701804688
494,4464432094,-36784500#3,-36784500#1,798,0.798,南,北,0.01463467566158504
495,4464432094,36784500#1,36784500#3,302,0.302,北,南,0.0015753695013376607
496,4464432129,-36784500#1,-36784500#0,788,0.788,南,北,0.030662137004303126
497,4464432129,36784500#0,36784500#1,322,0.322,北,南,0.002889066779831025
498,4464432159,-36784500#0,-792592960#3,801,0.801,南,北,0.017446388019968798
499,4464432159,-449492024#2,-792592960#3,611,1.018333333333333,东,北,0.006958113794830723
500,4464432159,-449492024#2,36784500#0,226,0.3766666666666666,东,南,0.002609640535672331
501,4464432159,792592960#3,36784500#0,64,0.064,北,南,0.01068359375
502,4464432163,-449492024#1,-449492024#2,786,1.31,东,西,0.00711978872563092
503,4464432174,-525823904#3,-525823904#2,168,0.150625,北,南,0.01809872060857538
504,4464432174,-525823904#3,525823904#3,72,0.150625,北,北,0.01809872060857538
505,4464432174,525823904#2,-525823904#2,417,0.86875,南,南,0.005321882925314425
506,4464432174,525823904#2,525823904#3,972,0.86875,南,北,0.005327358113509192
507,4464432187,-525823904#4,-449492024#0,431,0.385625,北,西,0.0019560631301071348
508,4464432187,-525823904#4,-525823904#3,185,0.385625,北,南,0.0019530421831880503
509,4464432187,525823904#3,-449492024#0,986,1.85,南,西,0.0030683487747382274
510,4464432187,525823904#3,525823904#4,493,0.925,南,北,0.003068348774738227
511,4464432202,-792592960#3,-792592960#2,1335,1.335,南,北,0.007498604272748952
512,4464432202,792592960#2,792592960#3,16,0.016,北,南,0.007578125
513,4464432219,44669541#0,44669541#1,712,1.1866666666666668,西,东,0.05261427297689686
514,4483338457,801546990#2,801546990#3,290,0.145,西,东,0.0009370470445231376
515,4483338914,-294908211#1,-294908211#0,37,0.023125,北,南,0.02028487947406866
516,4483338914,294908211#0,294908211#1,20,0.0125,南,北,0.002425
517,4484963766,790946264#6,-gneE83,56,0.035,西,东,0.0013201530612244894
518,4484963770,834599648#0,-838192566#1,26,0.02375,西,北,0.010301619433198378
519,4484963770,834599648#0,44660549,11,0.02375,西,东,0.010435406698564591
520,4484963770,838192566#1,-834599648#0,0,0.0,北,西,0.0
521,4484963783,-454323146,838192567#3,0,0.0,西,南,0.0
522,4484963783,-838192567#3,454323146,29,0.0483333333333333,南,西,0.013721759809750293
523,4485169571,-372693176#2,-372693176#1,674,0.42125,南,北,0.00958384330230961
524,4485169571,372693176#1,372693176#2,20,0.0125,北,南,0.28959999999999997
525,4508902062,-525823902,454323078,18,0.028,南,南1,0.06094444444444444
526,4508902062,454323077,454323078,597,0.2985,北,南1,0.1002867846653098
527,4508902062,454323077,525823902,507,0.2535,北,南,0.020580161759042048
528,4508902063,454323075,-790946261,176,0.126,南,南,0.07285527146464645
529,4508902063,454323075,454323076,404,0.2905,南,北1,0.0769755378083401
530,4508902063,790946261,454323076,784,1.12,南1,北1,0.028315816326530612
531,4508902068,620937798,454323077,678,0.3389999999999999,北,南,0.1845217479330213
532,4508902069,454323076,621156389#0,1285,2.1416666666666666,南,北,0.011745821875340116
533,4508902072,836294122#1,-836294122#1,239,0.3983333333333333,北,北,0.004452303005899757
534,4508902074,44669520#0,44669520#1,501,0.501,西,东,0.0959075860255537
535,4508902080,44669520#1,44669520#2,440,0.44,西,东,0.33589313016528927
536,4508902081,-836294122#1,-419912498#2,237,0.395,南,北,0.004116149477469779
537,4508902081,419912498#2,836294122#1,235,0.3916666666666666,北,南,0.0007904028972385693
538,4508902083,-44669520#4.14,-44669520#3,84,0.084,东,西,0.3593509070294785
539,4508902083,44669520#3,44669520#4,689,0.689,西,东,0.07365153426960257
540,4508902197,-419912498#2,-419912498#0,220,0.3666666666666666,南,北,0.0054148760330578515
541,4508902197,419912498#0,419912498#2,237,0.395,北,南,0.0008196692125549679
542,4508902208,-620937800#1,-620937800#0,160,0.1,北,南,0.113408984375
543,4508902208,620937800#0,620937800#1,947,0.947,南,北,0.009634883236006775
544,4508902240,790749825#1,790749825#2,305,0.190625,西,东,0.001749959688255845
545,4508902243,790749825#2,790749825#3,594,0.37125,西,东,0.00428006212517997
546,4508902244,419909909#1,620939909#0,2320,1.45,东,西,0.0021845570749108208
547,4508902245,419909909#0,419909909#1,1107,0.691875,东,西,0.0024596862048114608
548,4508902265,621156391#0,454323256,208,0.18625,东,北,0.033605511099638614
549,4508902265,621156391#0,621156391#1,702,0.569375,东,西,0.012154363788564604
550,4508902390,620937806#1.48.173,620937806#2,574,0.287,北,南,0.008707402056598963
551,4508902391,620937807#0,620937807#1,666,0.333,南,北,0.0031653372829843424
552,4508902403,117947975#5,117947975#6,1012,0.6325000000000001,东,西,0.0011571404831849884
553,4508902408,620937807#1,620937807#2,969,0.4845,南,北,0.0011011426459671915
554,4508902426,-525823904#2,-525823904#1,145,0.13,北,南,0.0015009615384615378
555,4508902426,-525823904#2,525823904#2,62,0.13,北,北,0.0015044199751861032
556,4508902426,525823904#1,-525823904#1,410,0.855625,南,南,0.0077957187906429835
557,4508902426,525823904#1,525823904#2,958,0.855625,南,北,0.007784868799285094
558,4508902465,-44669523,-454323085#4,676,0.676,南,北,0.0030649968488498302
559,4508902480,-454323282#0,454323285#0,185,0.3083333333333333,北,南,0.008228487947406868
560,4508902480,-454323285#0,454323282#0,181,0.3016666666666667,南,北,0.0035310277464057874
561,4508902589,24450141#0,24450141#1,931,0.581875,北,南,0.003957457707487993
562,4508902681,-24535157#2,-24535157#1,297,0.185625,东,西,0.004097314333004569
563,4508902681,24535157#1,24535157#2,920,0.575,西,东,0.012672696124763705
564,4508902817,-620937810#1,-620937810#0,482,0.30125,东,西,0.044447151392021496
565,4508902817,620937810#0,620937810#1,510,0.31875,西,东,0.016105344098423683
566,4508902820,-620937810#2,-620937810#1,474,0.29625,东,西,0.059835718990902446
567,4508902820,620937810#1,620937810#2,503,0.314375,西,东,0.015044128864981087
568,4508902821,-620937810#3,-620937810#2,469,0.293125,东,西,0.03110678711226081
569,4508902821,620937810#2,620937810#3,463,0.289375,西,东,0.03522398294529527
570,4508902827,621156388#0,621156388#1,810,0.405,南,北,0.022553754724724748
571,4508902829,44669522#3,454323074,696,0.696,北,南,0.04584074431893249
572,4508902844,-621164893#3,-621164893#2,204,0.1275,东,西,0.004249567474048442
573,4508902844,621164893#2,621164893#3,782,0.48875,西,东,0.03961926269451404
574,4508903012,44669522#2,44669522#3,710,0.71,北,南,0.020507954770878793
575,4508903072,44669522#1,44669522#2,813,0.813,北,南,0.0038526617738502103
576,4508903211,44669522#0,44669522#1,742,0.742,北,南,0.009464966834010215
577,4508903219,44669535#2,44669535#3,373,0.233125,东,西,0.0004703692043065249
578,4508903393,-793885078#4,-793885078#3,1142,1.142,南,北,0.009517138948782514
579,4508903417,-454323283#0,454323254,74,0.4116666666666667,东,西,0.005047215231425759
580,4508903417,-454323283#0,837050333#4,172,0.4116666666666667,东,南,0.005066778081159967
581,4508903417,837050333#3,454323254,191,0.455,北,西,0.002107799704658343
582,4508903417,837050333#3,837050333#4,81,0.455,北,南,0.0021301044634377962
583,4508903421,-454323283#2,-454323283#0,218,0.3633333333333333,东,西,0.0038119686895042504
584,4508903426,-621257554#1,-621257554#0,2,0.0033333333333333,南,东,0.5225
585,4508903426,621257554#0,621257554#1,146,0.2433333333333333,东,南,0.005550759992493901
586,4508903454,454323276#1,-454323276#1,195,0.325,西,西,0.009535305719921108
587,4508903477,454323272#0,454323272#1,673,1.1216666666666666,西,东,0.00320268739692093
588,4508903478,454323280#2,454323280#1,146,0.2433333333333333,北,南,0.0033796209420153874
589,4508903706,837050333#1,837050333#2,38,0.0633333333333333,北,南,0.01709141274238227
590,4508903735,-454323064,454323280#2,9,0.0233333333333333,东,南,0.016444444444444435
591,4508903735,-454323064,66256140#0,4,0.0233333333333333,东,西,0.01585714285714285
592,4508903735,454323195#0,454323280#2,42,0.235,北,南,0.0022613981762917928
593,4508903735,454323195#0,66256140#0,98,0.235,北,西,0.0022613981762917928
594,4508903741,-296360709#1,-296360709#0,17,0.017,北,南,0.0257439446366782
595,4508903741,296360709#0,296360709#1,138,0.138,南,北,0.0052882797731568995
596,4508903748,454323266#0.8.6,454323266#1,174,0.29,西,东,0.001980776852952834
597,4508903753,-793877964,-793877962,0,0.0,南,北,0.0
598,4508903753,-793877964,793877963,0,0.0,南,东,0.0
599,4508903753,454323266#1,-793877962,54,0.2733333333333333,西,北,0.007364122252333635
600,4508903753,454323266#1,793877963,54,0.2733333333333333,西,东,0.007364122252333635
601,4508903753,454323266#1,793877964,54,0.2733333333333333,西,南,0.007364122252333635
602,4508903753,793877962,793877963,108,0.155,北,东,0.0017959976105137389
603,4508903753,793877962,793877964,46,0.155,北,南,0.0018071528751753153
604,4508903755,-793877965,296360972#0,5,0.0083333333333333,北,南,0.18680000000000002
605,4508903755,793877963,296360972#0,0,0.0,西,南,0.0
606,4508903756,--296360974#1.21,--296360974#2,0,0.0,西,东,0.0
607,4508903756,-296360974#2,-296360974#1,228,0.38,东,西,0.03020717913204063
608,4508903763,-442386648#2,-442386648#1,1938,1.21125,东,西,0.0005736659989073029
609,4508903763,442386648#1,442386648#2,452,0.2825,西,东,0.00039769167515075554
610,4508903764,296360748,454323300,119,0.1983333333333333,东,西,0.03931219546642187
611,4508903768,-442386648#6,-442386648#5,794,0.49625,东,西,0.0058818500212551314
612,4508903768,442386648#5,442386648#6,831,0.519375,西,东,0.0017055263763809422
613,4508903768,454323080#0,-442386648#5,589,1.403333333333333,北,西,0.06333345902108731
614,4508903768,454323080#0,442386648#6,589,1.403333333333333,北,东,0.06333345902108731
615,4508903771,-442386648#7,-442386648#6,1042,0.65125,东,西,0.00016929093246782908
616,4508903771,442386648#6,442386648#7,977,0.610625,西,东,0.010013975479005875
617,4508903772,442386648#7,442386648#8,2672,1.67,西,东,0.00016565671053103367
618,4508903894,-442386647#3,-442386647#1,245,0.4083333333333333,北,南,0.0016389837567680132
619,4508903900,454323080#1,-454323299,671,1.5983333333333334,北,西,0.009983378115243618
620,4508903900,454323080#1,454323080#0,287,1.5983333333333334,北,南,0.01000325542358656
621,4508903908,442386645#1.13,-442386645#0,167,0.9316666666666666,东,西,0.16340804259102545
622,4508903908,442386645#1.13,454323080#1,391,0.9316666666666666,东,南,0.16285081141424448
623,4508903908,454323080#2,-442386645#0,237,0.5666666666666667,北,西,0.12821171506577314
624,4508903908,454323080#2,454323080#1,102,0.5666666666666667,北,南,0.12767301038062281
625,4508903910,-112973829#7,-112973829#6,353,0.220625,南,北,0.0008562784389570577
626,4508903910,112973829#6,112973829#7,856,0.535,北,南,0.00038289370250676916
627,4508903927,-442386643#1.13,-442386643#0,130,0.7233333333333334,东,西,0.022505210918114145
628,4508903927,-442386643#1.13,454323080#2,303,0.7233333333333334,东,南,0.02252996912594485
629,4508903927,442386643#0,442386643#1,0,0.0,西,东,0.0
630,4508903927,442386643#0,454323080#2,0,0.0,西,南,0.0
631,4508903927,454323080#3,-442386643#0,0,0.0,北,西,0.0
632,4508903927,454323080#3,442386643#1,0,0.0,北,东,0.0
633,4508903927,454323080#3,454323080#2,0,0.0,北,南,0.0
634,4508903939,454323080#4,454323080#3,0,0.0,北,南,0.0
635,4508903953,454323080#5,454323080#4,0,0.0,北,南,0.0
636,4508903956,44669526#2,44669526#1,89,0.1483333333333333,南,北,0.4647468753945209
637,4508903963,454323080#6,454323080#5,0,0.0,北,南,0.0
638,4508903980,795866926#4.16,795866926#5,1362,2.27,西,东,0.03203747188745927
639,4558694326,-24535157#4,-24535157#3,291,0.181875,东,西,0.0007554232944816426
640,4558694326,24535157#3,24535157#4,857,0.535625,西,东,0.03269655210913215
641,4571373138,-372693176#1,-372693176#0,202,0.42125,南,北,0.02001508652348914
642,4571373138,-372693176#1,-461664702,471,0.42125,南,东,0.020029251482104493
643,4571373138,372693176#0,-461664702,16,0.014375,北,东,0.11586141304347825
644,4571373138,372693176#0,372693176#1,6,0.014375,北,南,0.13241304347826083
645,4580784815,-44044883#3,-44044883#1,540,0.54,西,东,0.049787997256515774
646,4580784824,-372693170#4,-372693170#3,295,0.184375,西,东,0.001965412237862683
647,4580784824,372693170#3,372693170#4,519,0.324375,东,西,0.03102093473071454
648,4580784832,-131445516#2,-131445516#1,239,0.3983333333333333,西,东,0.0020474081336111062
649,4580784832,131445516#1,131445516#2,229,0.3816666666666666,东,西,0.9693678610247707
650,4580786282,-298460355#2,-298460355#1,216,0.36,东,西,0.884987997256516
651,4580786282,298460355#1,298460355#2,383,0.6383333333333333,西,东,0.001434599731404536
652,4580786286,-298460355#5,-298460355#2,39,0.2216666666666666,东,西,0.3326176980913823
653,4580786286,-298460355#5,-840022508#1,93,0.2216666666666666,东,南,0.3254646293152235
654,4580786286,298460355#2,-840022508#1,249,0.5933333333333334,西,南,0.13956575741166913
655,4580786286,298460355#2,298460355#5,106,0.5933333333333334,西,东,0.1405062274750901
656,4580786286,840022508#1,-298460355#2,150,0.3583333333333333,南,西,0.41881271317829455
657,4580786286,840022508#1,298460355#5,150,0.3583333333333333,南,东,0.41881271317829455
658,4580786292,298460357#0,-298460357#0,2,0.0116666666666666,西,西,0.10628571428571425
659,4580786292,298460357#0,298460357#1,4,0.0116666666666666,西,东,0.12399999999999997
660,4580786302,838996686,621671427,412,0.412,西,东,0.004081569550444478
661,4580786320,-835653896#1,-835653896#0,922,0.57625,南,北,0.02270483858065792
662,4580786320,131443655#9,835653896#1,0,0.0,北,南,0.0
663,4580786326,-276937021#2,-276937021#1,4,0.0066666666666666,南,北,0.0325
664,4580786326,276937021#1,276937021#2,0,0.0,北,南,0.0
665,4580786338,-131445514#1,-131445514#0,13,0.0216666666666666,南,北,0.004201183431952662
666,4580786338,131445514#0,131445514#1,0,0.0,北,南,0.0
667,4580786860,621156411#0,621156411#1,884,0.5525,北,东,0.0208171092025184
668,4580786868,-276937021#1,-276937021#0,2,0.0133333333333333,南,北,0.01068749999999995
669,4580786868,-276937021#1,-462717460#1,5,0.0133333333333333,南,西,0.00997499999999998
670,4580786868,836739981,-462717460#1,0,0.0,北,西,0.0
671,4580786868,836739981,276937021#1,0,0.0,北,南,0.0
672,4594046673,-344308347#1,-344308347#0,620,1.0333333333333334,西,南,0.0012318158168574402
673,4594046673,344308347#0,-344308347#0,0,0.0,南,南,0.0
674,4594046673,344308347#0,344308347#1,0,0.0,南,西,0.0
675,4594046996,-294908211#0,372693166#1,39,0.024375,北,南,0.11042077580539118
676,4594046996,-372693166#1,294908211#0,20,0.0125,南,北,0.00225
677,4594047034,-372693166#2,-372693166#1,0,0.0,南,北,0.0
678,4594047034,-372693166#2,-621105910,0,0.0,南,东,0.0
679,4594047034,372693166#1,-621105910,28,0.025,北,东,0.0017000000000000001
680,4594047034,372693166#1,372693166#2,12,0.025,北,南,0.0017000000000000001
681,4603624884,794261176,805173892,0,0.0,西,南,0.0
682,4603624885,805173893,793466806,7,0.004375,南,西,0.005918367346938771
683,4713823529,-36999942#2,-36999942#1,281,0.175625,西,东,0.0022546573624954093
684,4713823529,36999942#1,36999942#2,620,0.3875,东,西,0.01918707075962539
685,4713823542,-276937021#4,-276937021#3,0,0.0,南,北,0.0
686,4713823542,276937021#3,276937021#4,0,0.0,北,南,0.0
687,4778201454,-298460351#1,298460351#1,0,0.0,东,东,0.0
688,4778201454,-298460351#1,485058038,0,0.0,东,南,0.0
689,4778201458,-525823862#2,525823862#2,0,0.0,东,东,0.0
690,4778201460,-795866928#5,-795866928#4,481,0.300625,南,北,0.21544374044374046
691,4778201460,795866928#4,795866928#5,953,0.5956250000000001,北,南,0.0068225042867379
692,4834114634,-315108612#1,-315108612#0,29,0.0483333333333333,东,西,0.0007015457788347172
693,4834114634,315108612#0,315108612#1,35,0.0583333333333333,西,东,0.006979591836734694
694,4904176055,-525823898#0,-449254434,392,0.6533333333333333,南,北,0.023479344543940017
695,4904176055,449254434,525823898#0,258,0.43,北,南,0.004707499549305931
696,4904176058,-44678824#1,-44678824#0,256,0.16,东,西,0.00380523681640625
697,4904176058,44678824#0.376,44678824#1,1088,0.68,西,东,0.03181725102724914
698,4904176070,-525823881#2,-525823881#1,478,0.7966666666666666,南,北,0.006133252218973757
699,4904176070,525823881#1,525823881#2,197,0.3283333333333333,北,南,0.0039096601303821275
700,4926193118,-294908211#2,-294908211#1,11,0.02375,北,南,0.15371052631578944
701,4926193118,-294908211#2,502015218#0,26,0.02375,北,东,0.1517398785425101
702,4926193118,-502015218#0,-294908211#1,0,0.0,东,南,0.0
703,4926193118,-502015218#0,294908211#2,0,0.0,东,北,0.0
704,4926193118,294908211#1,294908211#2,5,0.011875,南,北,0.31901052631578947
705,4926193118,294908211#1,502015218#0,13,0.011875,南,东,0.28629149797570846
706,4928127517,502298928#1,502298927,0,0.0,北,南,0.0
707,4928127518,502298927,461555221,0,0.0,北,南,0.0
708,4928127944,294908211#2,-527033376#0,6,0.011875,南,北1,0.26956140350877195
709,4928127944,294908211#2,294908214,12,0.02375,南,北,0.269561403508772
710,4928127944,509134611,-294908211#2,45,0.028125,北1,南,0.00043456790123456665
711,4928127944,509134611,-527033376#0,661,0.413125,北1,北1,0.006246461030712646
712,4928127944,527033376#0,294908214,876,2.09,北,北,0.009584784397689948
713,4984158009,805173895,794261176,0,0.0,西,东,0.0
714,4984158019,509134613,509134611,678,0.42375,北,南,0.00735427317807515
715,4984158021,509134617,509134613,700,0.4375,北,南,0.00451693929480189
716,5114639349,793877956#1,793877956#2,114,0.19,东,西,0.0002723915050784851
717,5114639846,790946262,-838913793,222,0.222,西1,西,0.09012032302572842
718,5114639846,838913793,-790946262,389,0.6483333333333333,西,西1,0.0028237984152893517
719,5114639848,-525823901#1,790946261,349,0.349,东,北,0.2480751389561662
720,5114639848,-790946261,-525823902,9,0.009,北1,北1,0.035925925925925924
721,5114639848,525823902,525823901#1,326,0.467,北,东,0.2211826565599506
722,5114639848,525823902,790946261,140,0.467,北,北,0.2207312633832976
723,5121496563,-454323085#2,-454323085#0,714,0.714,南,北,0.017961890638608383
724,5121496930,-454323212#1,-454323212#0,209,0.209,西,东,0.03292713078913029
725,5121496954,-793885078#2,-793885078#1,928,0.928,南,北,0.05721226822607015
726,5121497040,44669527#0,-526710345,508,0.727,北,东,0.0020719329788040594
727,5121497040,44669527#0,44669527#1,218,0.727,北,南,0.0020692174703128355
728,5121497040,526710345,-44669527#0,66,0.1583333333333333,东,北,0.15958771929824558
729,5121497040,526710345,44669527#1,66,0.1583333333333333,东,南,0.15958771929824558
730,5121497041,-793885078#1,-793885078#0,286,0.956,南,北,0.016753723264183513
731,5121497041,-793885078#1,526710345,669,0.956,南,西,0.01671198503980837
732,5121497081,-793885080#2,-793885080#1,93,0.134,南,北,0.011156636173968865
733,5121497081,-793885080#2,793885080#2,40,0.134,南,南,0.011116791044776118
734,5121497081,793885080#1,793885080#2,633,0.633,北,南,0.0005600103821168037
735,5121497110,526710359#6,485337612,1464,0.732,西,东,0.02237892894504764
736,5121497111,621156407#3,526710358#0,507,0.2535,东,西,0.0013903010990301884
737,5124428986,-44669552#2,-44669552#1,792,0.495,南,北,0.03084261172329354
738,5124428986,44669552#1,44669552#2,534,0.33375,北,南,0.009239153305559064
739,5139690665,-448092293#0,44669538#1,172,0.41,西,南,0.09088055397995838
740,5139690665,-448092293#0,448092293#0,172,0.41,西,西,0.09088055397995838
741,5139690665,44669538#0,44669538#1,313,1.004,北,南,0.03297620142476133
742,5139690665,44669538#0,448092293#0,690,0.987,北,西,0.018077140507760305
743,5139744478,184653925#1,-184653925#1,51,0.085,南,南,0.023717800845828526
744,5139744480,-838999190#2,-838999190#1,163,0.163,东,西,0.03571041439271331
745,5139744480,529011157#1,-838999190#1,690,1.15,南,西,0.02214702793530771
746,5139744480,529011157#1,838999190#2,3,0.005,南,东,0.18333333333333332
747,5139744480,838999190#1,838999190#2,199,0.199,西,东,0.05474912249690664
748,5139744495,838999190#2,-838999190#2,175,0.175,西,西,0.007953959183673469
749,5161065365,-315108612#2,-315108612#1,29,0.0483333333333333,东,西,0.024066587395957195
750,5161065365,315108612#1,315108612#2,24,0.04,西,东,0.001059027777777775
751,5197536797,536568419,834941701#0,620,0.31,西,东,0.0008287736062166799
752,5207817158,-537903484,-44669539#0,121,0.6066666666666667,东,北,0.6984050040868223
753,5207817158,-537903484,-448092249,121,0.6066666666666667,东,西,0.6984050040868223
754,5207817158,-537903484,44669539#2,121,0.6066666666666667,东,南,0.6984050040868223
755,5207817158,44669539#0,-448092249,317,0.951,北,西,0.040112472233002835
756,5207817158,44669539#0,44669539#2,317,0.951,北,南,0.040112472233002835
757,5207817158,44669539#0,537903484,317,0.951,北,东,0.040112472233002835
758,5207817158,448092249,-44669539#0,25,0.125,西,北,0.19036088888888889
759,5207817158,448092249,44669539#2,25,0.125,西,南,0.19036088888888889
760,5207817158,448092249,537903484,25,0.125,西,东,0.19036088888888889
761,5234105878,-44669552#1,-44669552#0,788,0.4925,南,北,0.02198232046690201
762,5234105878,44669552#0,44669552#1,517,0.323125,北,南,0.0015885801510724348
763,5236702026,-24535157#5,-24535157#4,290,0.18125,东,西,0.0009227110582639714
764,5236702026,24535157#4,24535157#5.79,855,1.605,西,东,0.025189020057932995
765,5398292399,503535578#2,-559744079,251,0.225,东,北,0.06640417220008854
766,5398292399,503535578#2,503535578#3,409,0.4131249999999999,东,西,0.18076250064306157
767,5398292399,559744079,503535578#3,226,0.3766666666666666,北,西,0.6402617667789177
768,5398292401,-448092202#2,-448092202#0,47,0.2616666666666666,西,东,0.38962962461038086
769,5398292401,-448092202#2,559744079,109,0.2616666666666666,西,南,0.39201268041839543
770,5398292401,-559744079,-448092202#0,208,0.4966666666666666,南,东,0.08178709021683014
771,5398292401,-559744079,559744079,208,0.4966666666666666,南,南,0.08178709021683014
772,5398292401,448092202#0,448092202#2,99,0.5516666666666666,东,西,0.2893977844914401
773,5398292401,448092202#0,559744079,231,0.5516666666666666,东,南,0.28939778449144005
774,5398292403,-44669518#1,-44669518#0,106,0.1766666666666666,南,北,0.0015023139907440366
775,5398296524,112973824#0,112973824#1,12,0.02,北,南,0.04791666666666667
776,5398296529,-559744113,559744113,2,0.0033333333333333,西,西,0.675
777,5398296537,790946264#0,790946264#1,54,0.03375,西,东,0.006766117969821674
778,5398296542,-451504028#1,-451504028#0,35,0.035,西,东,0.009240816326530612
779,5398296547,790946264#3,790946264#5,55,0.034375,西,东,0.0024396694214876015
780,5398296557,559744138#0,-559744138#0,129,0.215,北,北,0.014559221200649
781,5398296578,44669548#0,44669548#1,1189,0.743125,西,东,0.031229106781661884
782,5398296583,-454323069,-559744149,452,0.647,东,北,0.01749648137763127
783,5398296583,-454323069,-620937814#0,194,0.647,东,西,0.01747071336382033
784,5398296583,559744149.148,-620937814#0,249,0.5933333333333334,北,西,0.22199074951491357
785,5398296583,559744149.148,620937814#1,249,0.5933333333333334,北,东,0.22199074951491357
786,5398296583,620937814#0.16,-559744149,596,0.852,西,北,0.09097245722658096
787,5398296583,620937814#0.16,620937814#1,255,0.852,西,东,0.09112535211267607
788,5398296586,-559744149.138,559744149,378,0.9016666666666666,南,南,0.14750294379407133
789,5398296586,-559744149.138,621156398#1,378,0.9016666666666666,南,东,0.14750294379407133
790,5398296586,621156398#0,559744149,386,0.345,西,南,0.11276024536306976
791,5398296586,621156398#0,621156398#1,518,0.5656249999999999,西,东,0.10805122942585221
792,5398296587,454323282#0,-454323282#0,129,0.3083333333333333,南,南,0.007110873664362037
793,5398296587,454323282#0,-836271483,129,0.3083333333333333,南,西,0.007110873664362037
794,5398296587,836271483,-454323282#0,1,0.0033333333333333,西,南,0.2484999999999999
795,5398296587,836271483,-836271483,1,0.0033333333333333,西,西,0.2484999999999999
796,5398296590,-454323085#3,-454323085#2,214,0.715,南,北,0.005168132801777662
797,5398296590,-454323085#3,559744152,500,0.715,南,东,0.005161241958041958
798,5398296590,-559744152,-454323085#2,2,0.01,东,北,1.456388888888889
799,5398296590,-559744152,454323085#3,4,0.02,东,南,1.456388888888889
800,5398296595,-525823904#1,-525823904#0,143,0.128125,北,南,0.0016067883336176013
801,5398296595,-525823904#1,525823904#1,61,0.128125,北,北,0.0016143142742902838
802,5398296595,525823904#0,-525823904#0,441,0.920625,南,南,0.004145969861128428
803,5398296595,525823904#0,525823904#1,1031,0.920625,南,北,0.004137927242581138
804,5398296596,-525823904#5,-525823904#4,408,0.364375,北,南,0.02192747115999058
805,5398296596,-525823904#5,525823904#5,174,0.364375,北,北,0.02203548825930088
806,5398296596,525823904#4,-525823904#4,297,0.61875,南,南,0.011501152943577187
807,5398296596,525823904#4,525823904#5,693,0.61875,南,北,0.011501152943577187
808,5398296826,-447683193#1,-447683193#0,138,0.23,东,西,0.0031700273051879857
809,5398296826,447683193#0,447683193#1,786,1.31,西,东,0.015650166074238095
810,5398296829,-447683190#1,-447683190#0,181,0.4316666666666666,南,北,0.11863983873376138
811,5398296829,-447683190#1,447683190#1,77,0.4316666666666666,南,南,0.1195202828059971
812,5398296829,447683190#0,-447683190#0,48,0.2666666666666666,北,北,0.07805390625
813,5398296829,447683190#0,447683190#1,112,0.2666666666666666,北,南,0.07805390625
814,5398296842,-407520130#3,-837831284,777,1.295,西,东,0.04410061467976526
815,5398296843,793877969,801547010#1,857,1.4283333333333332,东,西,0.0033039734549301586
816,559944468,-298460357#0,-835653896#1,6,0.01,东,北,0.35000000000000003
817,559944468,-835653896#2,-835653896#1,305,0.635625,南,北,0.006004961555200927
